Subject,Sentence,Label
psychology," A sample is a subset of individuals selected from a population , which is the overall group of individuals that the researchers are interested in .","  B-Term  I-Term  O  O  O  O  O  O  O  B-Term  I-Term  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
psychology," In cross - sectional research , a researcher compares multiple segments of the population at the same time .","  O  B-Term  I-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
psychology," This program typically involves police officers coming into the classroom to educate students about the dangers of becoming involved with alcohol and other drugs .","  B-Referential-Term  I-Referential-Term  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
psychology," In deductive reasoning , ideas are tested against the empirical world ; in inductive reasoning , empirical observations lead to new ideas ( [ link ] ) .","  O  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
psychology," The root ology denotes scientific study of , and psychology refers to the scientific study of the mind .","  O  O  O  O  O  O  O  O  O  B-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
psychology," A dissertation is essentially a long research paper or bundled published articles describing research that was conducted as a part of the candidate ’s doctoral training .","  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
psychology," The APA is a professional organization representing psychologists in the United States .","  B-Alias-Term  I-Alias-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
psychology," Object permanence refers to the understanding that physical things continue to exist , even if they are hidden from us .","  B-Term  I-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
psychology," 3486 . Personality traits are relatively consistent patterns of thought and behavior , and many have proposed that five trait dimensions are sufficient to capture the variations in personality seen across individuals .","  O  O  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
psychology," 3489 . Industrial - Organizational psychology ( I - O psychology ) is a subfield of psychology that applies psychological theories , principles , and research findings in industrial and organizational settings .","  O  O  B-Term  I-Term  I-Term  I-Term  O  B-Alias-Term  I-Alias-Term  I-Alias-Term  I-Alias-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
psychology," 3492 . Researchers in sport and exercise psychology study the psychological aspects of sport performance , including motivation and performance anxiety , and the effects of sport on mental and emotional wellbeing .","  O  O  O  O  B-Term  I-Term  I-Term  I-Term  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
psychology," Wundt used introspection ( he called it “ internal perception ” ) , a process by which someone examines their own conscious experience as objectively as possible , making the human mind like any other aspect of nature that a scientist observed .","  O  O  B-Term  O  O  O  O  B-Alias-Term  I-Alias-Term  I-Alias-Term  I-Alias-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
psychology," 3501 . Adaptation means that a trait of an organism has a function for the survival and reproduction of the individual , because it has been naturally selected .","  O  O  B-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
psychology," Functionalism focused on how mental activities helped an organism fit into its environment .","  B-Term  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
psychology," The word Gestalt roughly translates to “ whole ; ” a major emphasis of Gestalt psychology deals with the fact that although a sensory experience can be broken down into individual parts , how those parts relate to each other as a whole is often what the individual responds to in perception .","  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-Term  I-Term  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
psychology," 3507 . Because he believed that objective analysis of the mind was impossible , Watson preferred to focus directly on observable behavior and try to bring that behavior under control .","  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
psychology," Humanism is a perspective within psychology that emphasizes the potential for good that is innate to all humans .","  B-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
psychology," 3516 . Sleep is a state marked by relatively low levels of physical activity and reduced sensory awareness that is distinct from periods of rest that occur during wakefulness .","  O  O  B-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
psychology," Wakefulness is characterized by high levels of sensory awareness , thought , and behavior .","  B-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
psychology," In the brain , the hypothalamus , which lies above the pituitary gland , is a main center of homeostasis .","  B-Definition  I-Definition  I-Definition  O  B-Term  I-Term  O  B-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  I-Definition-frag  O"
psychology," The pineal gland , an endocrine structure located inside the brain that releases melatonin , is thought to be involved in the regulation of various biological rhythms and of the immune system during sleep ( Hardeland , Pandi - Perumal , & Cardinali , 2006 ) .","  B-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  O  O  O  O  O  O  O  O  O  O"
psychology," Jet lag is a collection of symptoms that results from the mismatch between our internal circadian cycles and our environment .","  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
psychology," These symptoms include fatigue , sluggishness , irritability , and insomnia ( i.e. , a consistent difficulty in falling or staying asleep for at least three nights a week over a month ’s time ) ( Roth , 2007 ) .","  O  O  O  O  O  O  O  O  O  O  B-Term  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  O  O  O  O"
