Subject,Sentence,Label
psychology," According to the law of effect , behaviors that are followed by consequences that are satisfying to the organism are more likely to be repeated , and behaviors that are followed by unpleasant consequences are less likely to be repeated ( Thorndike , 1911 ) .","  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0"
psychology," 3689 . In negative reinforcement , an undesirable stimulus is removed to increase a behavior .","  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," In negative punishment , you remove a pleasant stimulus to decrease behavior .","  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," 3695 . A secondary reinforcer has no inherent value and only has reinforcing qualities when linked with a primary reinforcer .","  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," A fixed interval reinforcement schedule is when behavior is rewarded after a set amount of time .","  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," 3701 . In a variable ratio reinforcement schedule , the number of responses needed for a reward varies .","  0  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," This is known as latent learning : learning that occurs but is not observable in behavior until there is a reason to demonstrate it . Psychologist Edward Tolman found that rats use cognitive maps to navigate through a maze .","  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0"
psychology," 3710 . On the other hand , if you observed the model being punished , you would be less motivated to copy her .","  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," 3713 . Cognitive psychology is the field of psychology dedicated to examining how people think .","  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Natural concepts are created “ naturally ” through your experiences and can be developed from either direct or indirect experiences .","  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," A role schema makes assumptions about how individuals in certain roles will behave ( Callero , 1994 ) .","  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0"
psychology," Lexicon refers to the words of a given language .","  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," 3725 . A phoneme ( e.g. , the sounds “ ah ” vs. “ eh ” ) is a basic sound unit of a given language , and different languages have different sets of phonemes .","  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Phonemes are combined to form morphemes , which are the smallest units of language that convey some type of meaning ( e.g. , “ I ” is both a phoneme and a morpheme ) .","  0  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," While an algorithm must be followed exactly to produce a correct result , a heuristic is a general problem - solving framework ( Tversky & Kahneman , 1974 ) .","  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0  0  0"
psychology," 3737 . Functional fixedness is a type of mental set where you can not perceive an object being used for something other than what it was designed for .","  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Hindsight bias leads you to believe that the event you just experienced was predictable , even though it really was n’t .","  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Representative bias describes a faulty way of thinking , in which you unintentionally stereotype someone or something ; for example , you may assume that your professors spend their free time reading books and engaging in intellectual conversation , because the idea of them spending their time playing volleyball or visiting an amusement park does not fit in with your stereotypes of professors .","  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," From a biological perspective , an instinct is a species - specific pattern of behavior that is not learned .","  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," This relationship is known as Yerkes - Dodson law , which holds that a simple task is performed best when arousal levels are relatively high and complex tasks are best performed when arousal levels are lower .","  0  0  0  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," 3758 . Creative intelligence is marked by inventing or imagining a solution to a problem or situation .","  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," 3764 . Divergent thinking can be described as thinking “ outside the box ; ” it allows an individual to arrive at unique , multiple solutions to a given problem .","  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," In contrast , convergent thinking describes the ability to provide a correct or well - established answer or solution to a problem ( Cropley , 2006 ; Gilford , 1967 )","  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0  0  0  0"
psychology," An adult with a BMI of 30 or higher is considered obese ( Centers for Disease Control and Prevention [ CDC ] , 2012 ) .","  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0"
psychology," Bariatric surgery is a type of surgery specifically aimed at weight reduction , and it involves modifying the gastrointestinal system to reduce the amount of food that can be eaten and/or limiting how much of the digested food can be absorbed ( [ link ] ) ( Mayo Clinic , 2013 ) .","  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0  0  0  0  0  0  0"
psychology," 3782 . Based on these observations , Masters and Johnson divided the sexual response cycle into four phases that are fairly similar in men and women : excitement , plateau , orgasm , and resolution ( [ link ] ) .","  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0"
psychology," The excitement phase is the arousal phase of the sexual response cycle , and it is marked by erection of the penis or clitoris and lubrication and expansion of the vaginal canal .","  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Gender identity refers to one ’s sense of being male or female .","  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," IQ stands for intelligence quotient and describes a score earned on a test designed to measure intelligence .","  0  0  0  AKA  AKA  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Named after James Flynn , who was among the first to describe this trend , the Flynn effect refers to the observation that each generation has a significantly higher IQ than the last .","  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," 3800 . Children with dysgraphia have a learning disability that results in a struggle to write legibly .","  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Mood , on the other hand , refers to a prolonged , less intense , affective state that does not occur in response to something we experience .","  0  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
